Restaurant ID,Country Code,City,"Restaurant Name,Address",Locality,Locality Verbose,Longitude,Latitude,Cuisines,Restaurant_Name,Address,Locality_1,3,4,5,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating text,Votes,Country,Continent
6310470,162,San Juan City,"Guevarra's,387 P. Guevarra Corner Argonne Street, Addition Hills, San Juan City",Addition Hills,"Addition Hills, San Juan City",121.0335917,14.59345,Filipino,Guevarra's,387 P. Guevarra Corner Argonne Street, Addition Hills, San Juan City,,,1000,Botswana Pula(P),Yes,No,3,4.2,Very Good,458,Phillipines,Asia
6314605,162,San Juan City,"Sodam Korean Restaurant,17 J. Abad Santos Drive, Little Baguio, San Juan City",Little Baguio,"Little Baguio, San Juan City",121.03811,14.59889,Korean,Sodam Korean Restaurant,17 J. Abad Santos Drive, Little Baguio, San Juan City,,,700,Botswana Pula(P),No,No,3,4.3,Very Good,223,Phillipines,Asia
18185059,162,Santa Rosa,"Cafe Arabelle,Ayala Mall, Solenad, Nuvali, Santa Rosa - Tagaytay Road, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa, Santa Rosa",121.05704,14.237082,"Cafe, American, Italian, Filipino",Cafe Arabelle,Ayala Mall, Solenad, Nuvali, Santa Rosa - Tagaytay Road, Don Jose,800,Botswana Pula(P),No,No,3,3.6,Good,29,Phillipines,Asia
18182702,162,Santa Rosa,"Nonna's Pasta & Pizzeria,Ground Floor, Building G, Solenad 3, Nuvali, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa, Santa Rosa",121.0565874,14.23767897,"Italian, Pizza",Nonna's Pasta & Pizzeria,Ground Floor, Building G, Solenad 3, Nuvali, Don Jose,850,Botswana Pula(P),No,No,3,4,Very Good,72,Phillipines,Asia
6318213,162,Tagaytay City,"Balay Dako,Aguinaldo Highway, Tagaytay City",Tagaytay City,"Tagaytay City, Tagaytay City",120.951589,14.101834,Filipino,Balay Dako,Aguinaldo Highway, Tagaytay City,,,,1200,Botswana Pula(P),Yes,No,3,4.5,Excellent,211,Phillipines,Asia
18255654,162,Taguig City,"Hobing Korean Dessert Cafe,Third Floor, BGC Stopover Pavillion, Rizal Drive Corner 31st Street, Bonifacio Global City, Taguig City","BGC Stopover Pavillion, Bonifacio Global City","BGC Stopover Pavillion, Bonifacio Global City, Taguig City",121.045878,14.55436,"Cafe, Korean, Desserts",Hobing Korean Dessert Cafe,Third Floor, BGC Stopover Pavillion, Rizal Drive Corner 31st Street, Bonifacio Global City, Taguig City,600,Botswana Pula(P),No,No,2,4.5,Excellent,118,Phillipines,Asia
6308205,162,Taguig City,"Wildflour Cafe + Bakery,Ground Floor, Netlima Building, 4th Avenue Corner 26th Street, Bonifacio Global City, Taguig City",Bonifacio Global City,"Bonifacio Global City, Taguig City",121.04622,14.549337,"Cafe, Bakery, American, Italian",Wildflour Cafe + Bakery,Ground Floor, Netlima Building, 4th Avenue Corner 26th Street, Bonifacio Global City, Taguig City,1500,Botswana Pula(P),Yes,No,4,4.4,Very Good,392,Phillipines,Asia
6315438,162,Taguig City,"NIU by Vikings,Sixth Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.053725,14.545858,"Seafood, American, Mediterranean, Japanese",NIU by Vikings,Sixth Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City,3000,Botswana Pula(P),Yes,No,4,4.7,Excellent,535,Phillipines,Asia
6310406,162,Taguig City,"The Food Hall by Todd English,Fifth Floor, SM Aura Premier, C5 Corner 26th Street, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.0534998,14.54565535,"American, Asian, Italian, Seafood",The Food Hall by Todd English,Fifth Floor, SM Aura Premier, C5 Corner 26th Street, Bonifacio Global City, Taguig City,1800,Botswana Pula(P),Yes,No,4,4.5,Excellent,618,Phillipines,Asia
18483372,184,Singapore,"Sky On 57,10 Bayfront Avenue, 57 Marina Bay Sands 018956","Bayfront Avenue, Downtown Core","Bayfront Avenue, Downtown Core, Singapore",103.8600048,1.2826608,"Chinese, Continental, Singaporean",Sky On 57,10 Bayfront Avenue, 57 Marina Bay Sands 018956,,,,300,Dollar($),No,No,4,3.4,Average,34,Singapore,Asia
18484349,184,Singapore,"Cut By Wolfgang Puck,2 Bayfront Avenue, B1-71 Marina Bay Sands 018972","Bayfront Subzone, Downtown Core","Bayfront Subzone, Downtown Core, Singapore",103.8594222,1.285476931,"American, Steak",Cut By Wolfgang Puck,2 Bayfront Avenue, B1-71 Marina Bay Sands 018972,,,,270,Dollar($),No,No,4,4,Very Good,33,Singapore,Asia
18496057,184,Singapore,"Restaurant Andre,41 Bukit Pasoh Road 089855","Cantonment Road, Outram","Cantonment Road, Outram, Singapore",103.8403602,1.279419756,"French, Mediterranean, European",Restaurant Andre,41 Bukit Pasoh Road 089855,,,,,500,Dollar($),No,No,4,3.8,Good,33,Singapore,Asia
18483389,184,Singapore,"Potato Head Folk,36 Keong Saik Road 089143","Chinatown, Outram","Chinatown, Outram, Singapore",103.8416688,1.280502991,American,Potato Head Folk,36 Keong Saik Road 089143,,,,,80,Dollar($),No,No,4,3.1,Average,34,Singapore,Asia
18483222,184,Singapore,"Jaan,2 Stamford Road, Level 70 Equinox Complex 178882","City Hall, Downtown Core","City Hall, Downtown Core, Singapore",103.8536048,1.293220698,French,Jaan,2 Stamford Road, Level 70 Equinox Complex 178882,,,,430,Dollar($),No,No,4,3.8,Good,35,Singapore,Asia
18483085,184,Singapore,"Rhubarb Le Restaurant,3 Duxton Hill, Duxton 089589","Duxton Hill, Outram","Duxton Hill, Outram, Singapore",103.8430222,1.27944363,French,Rhubarb Le Restaurant,3 Duxton Hill, Duxton 089589,,,,315,Dollar($),No,No,4,3.9,Good,33,Singapore,Asia
18484423,184,Singapore,"Al'frank Cookies,12 Haji Lane 189205","Haji Lane, Rochor","Haji Lane, Rochor, Singapore",103.859422,1.300404333,Bakery,Al'frank Cookies,12 Haji Lane 189205,,,,,20,Dollar($),No,No,2,4.2,Very Good,29,Singapore,Asia
18483714,184,Singapore,"Fratini La Trattoria,10 Greenwood Avenue, Hillcrest Park 289201","Hillcrest, Bukit Timah","Hillcrest, Bukit Timah, Singapore",103.8070809,1.331128397,Italian,Fratini La Trattoria,10 Greenwood Avenue, Hillcrest Park 289201,,,,100,Dollar($),No,No,4,4.1,Very Good,35,Singapore,Asia
18485469,184,Singapore,"Boufe Boutique Cafe,308 Tanglin Road,Phoenix Park #01-01  247974","Kay Siang Road, Tanglin","Kay Siang Road, Tanglin, Singapore",103.8146178,1.29782554,"Italian, French, Bakery, Cafe",Boufe Boutique Cafe,308 Tanglin Road,Phoenix Park #01-01  247974,,,,50,Dollar($),No,No,3,3.2,Average,29,Singapore,Asia
18479690,184,Singapore,"The Refinery Singapore,115 King George Avenue, #01-02 Ann Chuan Industrial Building 208561","Lavender, Kallang","Lavender, Kallang, Singapore",103.8621195,1.310668316,"American, Japanese, Singaporean",The Refinery Singapore,115 King George Avenue, #01-02 Ann Chuan Industrial Building 208561,,,,80,Dollar($),No,No,4,3.2,Average,30,Singapore,Asia
18483224,184,Singapore,"Chye Seng Huat Hardware,150 Tyrwhitt Road 207563","Lavender, Kallang","Lavender, Kallang, Singapore",103.8604162,1.311550709,Cafe,Chye Seng Huat Hardware,150 Tyrwhitt Road 207563,,,,,40,Dollar($),No,No,3,3.7,Good,33,Singapore,Asia
18493989,184,Singapore,"Makansutra Gluttons Bay,803 Raffles Avenue, #01-15 Esplanade Mall 039802","Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.8558665,1.289761964,"Singaporean, Chinese, Seafood, Malay, Indian",Makansutra Gluttons Bay,803 Raffles Avenue, #01-15 Esplanade Mall 039802,,,,30,Dollar($),No,No,3,3,Average,25,Singapore,Asia
18484464,184,Singapore,"Colony,7 Raffles Avenue, Ritz-carlton Millenia Singapore 039799","Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.859955,1.2905805,"Asian, Continental, Seafood",Colony,7 Raffles Avenue, Ritz-carlton Millenia Singapore 039799,,,,220,Dollar($),No,No,4,3.8,Good,30,Singapore,Asia
18483051,184,Singapore,"Summer Pavilion,The Ritz-Carlton, 7 Raffles Avenue,  Millenia Singapore,  039799","Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.8601766,1.290800881,"Chinese, Seafood, Cantonese, Dim Sum",Summer Pavilion,The Ritz-Carlton, 7 Raffles Avenue,  Millenia Singapore,  039799,,300,Dollar($),No,No,4,3.9,Good,34,Singapore,Asia
18482983,184,Singapore,"The Lokal,136 Neil Road 088865","Neil Road, Outram","Neil Road, Outram, Singapore",103.840921,1.278373182,"Singaporean, Australian, German",The Lokal,136 Neil Road 088865,,,,,60,Dollar($),No,No,4,3.1,Average,33,Singapore,Asia
18479742,184,Singapore,"I Am,674 North Bridge Road, #01-01 Haji Lane 188804","North Bridge Road, Rochor","North Bridge Road, Rochor, Singapore",103.8584296,1.301707168,"Western, Fusion, Fast Food",I Am,674 North Bridge Road, #01-01 Haji Lane 188804,,,,60,Dollar($),No,No,4,3.2,Average,32,Singapore,Asia
18482938,184,Singapore,"Super Loco,The Quayside60 Roberston Quay #01-13 238252","Robertson Quay, Singapore River","Robertson Quay, Singapore River, Singapore",103.839165,1.290083898,"American, Mexican",Super Loco,"The Quayside60 Roberston Quay #01-13 238252",,,,,95,Dollar($),No,No,4,3.2,Average,30,Singapore,Asia
18483082,184,Singapore,"Artistry,17 Jalan Pinang 199149","Sungai Pinang, Rochor","Sungai Pinang, Rochor, Singapore",103.8581813,1.303034648,"American, Bakery, European, Burger, Fusion",Artistry,17 Jalan Pinang 199149,,,,,50,Dollar($),No,No,3,3.8,Good,28,Singapore,Asia
18483446,184,Singapore,"Bitters & Love,118 Telok Ayer Street 068587","Telok Ayer Street, Outram","Telok Ayer Street, Outram, Singapore",103.8482541,1.28197,Finger Food,Bitters & Love,118 Telok Ayer Street 068587,,,,,40,Dollar($),No,No,3,3.9,Good,35,Singapore,Asia
18483252,184,Singapore,"Artichoke Cafe,161 Middle Road, Sculpture Square 188978","Victoria, Rochor","Victoria, Rochor, Singapore",103.8519943,1.299707726,"Cafe, Spanish, Turkish, Greek",Artichoke Cafe,161 Middle Road, Sculpture Square 188978,,,,75,Dollar($),No,No,4,3.2,Average,33,Singapore,Asia
18212135,214,Abu Dhabi,"Denny's,Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah), Abu Dhabi",54.38279729,24.49550307,American,Denny's,Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi,,,190,Emirati Diram(AED),No,No,4,4.6,Excellent,207,UAE,Asia
5704255,214,Abu Dhabi,"Famous Dave's Barbecue,Near The One, Level 3, Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah), Abu Dhabi",54.38294616,24.49569253,American,Famous Dave's Barbecue,Near The One, Level 3, Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi,260,Emirati Diram(AED),No,Yes,4,4.6,Excellent,376,UAE,Asia
5701978,214,Abu Dhabi,"Pizza Di Rocco,Near Corner of Salam and Al Falah Street (9th Street), Salam Street, Al Dhafrah, Abu Dhabi",Al Dhafrah,"Al Dhafrah, Abu Dhabi",54.38193094,24.48557932,"Italian, Pizza",Pizza Di Rocco,Near Corner of Salam and Al Falah Street (9th Street), Salam Street, Al Dhafrah, Abu Dhabi,,150,Emirati Diram(AED),Yes,Yes,3,4.4,Very Good,471,UAE,Asia
5701729,214,Abu Dhabi,"Sofra Istanbul,Next to ADNOC Petrol Station, Muroor Road, Al Dhafrah, Abu Dhabi",Al Dhafrah,"Al Dhafrah, Abu Dhabi",54.37127855,24.47756501,"Turkish, Arabian, Middle Eastern",Sofra Istanbul,Next to ADNOC Petrol Station, Muroor Road, Al Dhafrah, Abu Dhabi,,70,Emirati Diram(AED),No,No,2,4.3,Very Good,224,UAE,Asia
5704168,214,Abu Dhabi,"Salt,Inside Mushrif Park, Al Mushrif, Abu Dhabi",Al Mushrif,"Al Mushrif, Abu Dhabi",54.38080709,24.4543119,"Fast Food, Burger",Salt,Inside Mushrif Park, Al Mushrif, Abu Dhabi,,,100,Emirati Diram(AED),No,No,3,4.2,Very Good,228,UAE,Asia
18277098,214,Abu Dhabi,"Genghis Grill,Level 2, Al Wahda Mall New Extension, Al Wahda, Abu Dhabi","Al Wahda Mall, Al Wahda","Al Wahda Mall, Al Wahda, Abu Dhabi",54.37500816,24.47083582,Asian,Genghis Grill,Level 2, Al Wahda Mall New Extension, Al Wahda, Abu Dhabi,,180,Emirati Diram(AED),No,No,4,4.6,Excellent,81,UAE,Asia
5701446,214,Abu Dhabi,"Olive Garden,Level 3, Al Wahda Mall Extension, Al Wahda, Abu Dhabi","Al Wahda Mall, Al Wahda","Al Wahda Mall, Al Wahda, Abu Dhabi",54.37332205,24.46936983,"Italian, Pizza",Olive Garden,Level 3, Al Wahda Mall Extension, Al Wahda, Abu Dhabi,,230,Emirati Diram(AED),No,No,4,4.1,Very Good,422,UAE,Asia
5700052,214,Abu Dhabi,"Cho Gao - Crowne Plaza Abu Dhabi,Crowne Plaza Abu Dhabi, Sheikh Hamdan Bin Mohammed Street, Al Markaziya, Abu Dhabi","Crowne Plaza Abu Dhabi, Al Markaziya","Crowne Plaza Abu Dhabi, Al Markaziya, Abu Dhabi",54.365694,24.491235,"Thai, Japanese, Chinese, Indonesian, Vietnamese",Cho Gao - Crowne Plaza Abu Dhabi,Crowne Plaza Abu Dhabi, Sheikh Hamdan Bin Mohammed Street, Al Markaziya, Abu Dhabi,,350,Emirati Diram(AED),Yes,Yes,4,4.4,Very Good,246,UAE,Asia
5702418,214,Abu Dhabi,"Gazebo,Ground Level, Next to E-Max, Dalma Mall, Mussafah Sanaiya, Abu Dhabi","Dalma Mall, Mussafah Sanaiya","Dalma Mall, Mussafah Sanaiya, Abu Dhabi",54.52412188,24.33421694,"Indian, North Indian, Mughlai, Biryani",Gazebo,Ground Level, Next to E-Max, Dalma Mall, Mussafah Sanaiya, Abu Dhabi,120,Emirati Diram(AED),Yes,Yes,3,4,Very Good,355,UAE,Asia
5700386,214,Abu Dhabi,"Sangeetha Vegetarian Restaurant,Opposite Cristal Hotel, Behind KM Trading, Electra Street, Madinat Zayed, Abu Dhabi",Madinat Zayed,"Madinat Zayed, Abu Dhabi",54.36377607,24.48525254,"Indian, South Indian",Sangeetha Vegetarian Restaurant,Opposite Cristal Hotel, Behind KM Trading, Electra Street, Madinat Zayed, Abu Dhabi,60,Emirati Diram(AED),No,Yes,2,3.6,Good,268,UAE,Asia
5704202,214,Abu Dhabi,"Hot Palayok,Food Court, Level 2, Madinat Zayed Shopping Centre, Madinat Zayed, Abu Dhabi","Madinat Zayed Shopping Centre, Madinat Zayed ","Madinat Zayed Shopping Centre, Madinat Zayed , Abu Dhabi",54.36615754,24.48277094,"Filipino, Japanese, Asian",Hot Palayok,Food Court, Level 2, Madinat Zayed Shopping Centre, Madinat Zayed, Abu Dhabi,100,Emirati Diram(AED),No,Yes,3,4.5,Excellent,162,UAE,Asia
5701052,214,Abu Dhabi,"Applebee's,Level 3, Mushrif Mall, Al Mushrif, Abu Dhabi","Mushrif Mall, Al Mushrif","Mushrif Mall, Al Mushrif, Abu Dhabi",54.41314146,24.43409939,"American, Mexican, Seafood",Applebee's,Level 3, Mushrif Mall, Al Mushrif, Abu Dhabi,,250,Emirati Diram(AED),No,Yes,4,4,Very Good,205,UAE,Asia
5704118,214,Abu Dhabi,"Tikka Tonight,Behind RAK Bank, Sanaiya ME11, Mussafah Sanaiya, Abu Dhabi",Mussafah Sanaiya,"Mussafah Sanaiya, Abu Dhabi",54.51003961,24.36312973,"Pakistani, Afghani, Indian, Hyderabadi",Tikka Tonight,Behind RAK Bank, Sanaiya ME11, Mussafah Sanaiya, Abu Dhabi,,50,Emirati Diram(AED),No,Yes,2,4,Very Good,277,UAE,Asia
5701548,214,Abu Dhabi,"Bait El Khetyar,Al Najda Street, Najda, Abu Dhabi",Najda,"Najda, Abu Dhabi",54.37143378,24.48841145,"Lebanese, Arabian, Middle Eastern",Bait El Khetyar,Al Najda Street, Najda, Abu Dhabi,,,70,Emirati Diram(AED),No,Yes,2,4,Very Good,380,UAE,Asia
18235425,214,Abu Dhabi,"Indian By Nature,Shop 2-3, Tolico Building, Behind Lebanese Roastery, Near National Hospital, Najda, Abu Dhabi",Najda,"Najda, Abu Dhabi",54.37324997,24.48959102,Indian,Indian By Nature,Shop 2-3, Tolico Building, Behind Lebanese Roastery, Near National Hospital, Najda,80,Emirati Diram(AED),Yes,Yes,3,4.3,Very Good,180,UAE,Asia
5702615,214,Abu Dhabi,"Via Delhi,Near First Flight Couriers, Behind ADNOC Head Office, Salam Street, Najda Area, Najda, Abu Dhabi",Najda,"Najda, Abu Dhabi",54.37422059,24.49089202,"Indian, North Indian, Chinese",Via Delhi,Near First Flight Couriers, Behind ADNOC Head Office, Salam Street, Najda Area, Najda,100,Emirati Diram(AED),No,Yes,3,4,Very Good,525,UAE,Asia
5703500,214,Abu Dhabi,"Punjab Grill,Venetian Village, Ritz Carlton Abu Dhabi, Grand Canal, Al Maqtaa, Abu Dhabi","Venetian Village, Al Maqtaa","Venetian Village, Al Maqtaa, Abu Dhabi",54.4872137,24.4106148,"Indian, North Indian",Punjab Grill,Venetian Village, Ritz Carlton Abu Dhabi, Grand Canal, Al Maqtaa, Abu Dhabi,330,Emirati Diram(AED),Yes,No,4,4.9,Excellent,216,UAE,Asia
18253896,214,Abu Dhabi,"Tamba,6th Floor, World Trade Centre Mall, Al Markaziya, Abu Dhabi","World Trade Center Mall, Al Markaziya","World Trade Center Mall, Al Markaziya, Abu Dhabi",54.358147,24.488161,Indian,Tamba,6th Floor, World Trade Centre Mall, Al Markaziya, Abu Dhabi,,500,Emirati Diram(AED),Yes,No,4,4.7,Excellent,201,UAE,Asia
5701917,214,Abu Dhabi,"P.F. Chang's,Level 1, World Trade Center Mall, Central Market, Al Markaziya, Abu Dhabi","World Trade Center Mall, Al Markaziya","World Trade Center Mall, Al Markaziya, Abu Dhabi",54.35782894,24.48761082,Chinese,P.F. Chang's,Level 1, World Trade Center Mall, Central Market, Al Markaziya, Abu Dhabi,250,Emirati Diram(AED),No,No,4,4.2,Very Good,435,UAE,Asia
5702574,214,Abu Dhabi,"The Cheesecake Factory,Level 1, Yas Mall, Yas Leisure Dr, Yas Island, Abu Dhabi","Yas Mall, Yas Island","Yas Mall, Yas Island, Abu Dhabi",54.60685361,24.49053138,"American, Desserts",The Cheesecake Factory,Level 1, Yas Mall, Yas Leisure Dr, Yas Island, Abu Dhabi,200,Emirati Diram(AED),No,No,4,4.6,Excellent,586,UAE,Asia
202321,214,Dubai,"The Farm,Al Barari Villas, Opposite Falcon City, Al Barari, Dubai",Al Barari,"Al Barari, Dubai",55.310519,25.095044,"Mediterranean, Italian, Thai, European",The Farm,Al Barari Villas, Opposite Falcon City, Al Barari, Dubai,,280,Emirati Diram(AED),Yes,No,3,3.9,Good,927,UAE,Asia
206488,214,Dubai,"Maharaja Bhog,Ground Level, Hamsah Mall, Next to Ansar Gallery, Al Karama, Dubai",Al Karama,"Al Karama, Dubai",55.30919038,25.25124063,"Indian, Rajasthani",Maharaja Bhog,Ground Level, Hamsah Mall, Next to Ansar Gallery, Al Karama, Dubai,90,Emirati Diram(AED),Yes,Yes,2,4.1,Very Good,1448,UAE,Asia
209654,214,Dubai,"Rasoi Ghar,Zainal Mohebi Plaza, Sheikh Khalifa Bin Zayed Road, Opposite Centrepoint, Al Karama, Dubai",Al Karama,"Al Karama, Dubai",55.3019169,25.25007862,Indian,Rasoi Ghar,Zainal Mohebi Plaza, Sheikh Khalifa Bin Zayed Road, Opposite Centrepoint, Al Karama, Dubai,90,Emirati Diram(AED),Yes,Yes,2,4.3,Very Good,1281,UAE,Asia
18340881,214,Dubai,"Barbeque Nation,G1, Villa, Near HQ Fitness, Near Lulu Mall, Barsha 2, Dubai",Barsha 2,"Barsha 2, Dubai",55.215341,25.11338,"Indian, North Indian",Barbeque Nation,G1, Villa, Near HQ Fitness, Near Lulu Mall, Barsha 2,150,Emirati Diram(AED),Yes,No,3,4.5,Excellent,307,UAE,Asia
18233284,214,Dubai,"Farzi Cafe,CITY WALK, Al Safa & Al Wasl Road Intersection, Al Safa, Dubai","CITY WALK, Al Safa","CITY WALK, Al Safa, Dubai",55.26191946,25.2080323,"International, Indian",Farzi Cafe,CITY WALK, Al Safa & Al Wasl Road Intersection, Al Safa, Dubai,,200,Emirati Diram(AED),Yes,No,3,4.5,Excellent,909,UAE,Asia
18269368,214,Dubai,"AB's Absolute Barbecues,Mezzanaine Floor, Centurion Star Tower, Deira City Centre Area, Dubai",Deira City Centre Area,"Deira City Centre Area, Dubai",55.32874,25.254105,"Continental, Indian",AB's Absolute Barbecues,Mezzanaine Floor, Centurion Star Tower, Deira City Centre Area, Dubai,,160,Emirati Diram(AED),Yes,No,3,4.9,Excellent,641,UAE,Asia
18254160,214,Dubai,"Carnival By Tresind,Podium Level, Burj Daman, DIFC, Dubai",DIFC,"DIFC, Dubai",55.281966,25.211183,Indian,Carnival By Tresind,Podium Level, Burj Daman, DIFC, Dubai,,500,Emirati Diram(AED),Yes,No,4,4.9,Excellent,322,UAE,Asia
208939,214,Dubai,"AB's Absolute Barbecues,Shop G05, Sidra Tower, Near GEMS Wellington School, Exit 36, Sheikh Zayed Road, Dubai Media City, Dubai",Dubai Media City,"Dubai Media City, Dubai",55.17874617,25.10777315,"Indian, Continental",AB's Absolute Barbecues,Shop G05, Sidra Tower, Near GEMS Wellington School, Exit 36, Sheikh Zayed Road,160,Emirati Diram(AED),Yes,No,3,4.8,Excellent,2510,UAE,Asia
201531,214,Dubai,"Hard Rock Cafe,Next to Marks & Spencer's, Festival City, Dubai",Festival City,"Festival City, Dubai",55.35147775,25.22399154,"American, Burger",Hard Rock Cafe,Next to Marks & Spencer's, Festival City, Dubai,,,300,Emirati Diram(AED),No,No,4,4.5,Excellent,1388,UAE,Asia
