CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,MonthsInService,UniqueSubs,ActiveSubs,HasCreditCard,RetentionCalls,RetentionOffersAccepted,IncomeGroup,AdjustmentsToCreditRating,CreditRating,PrizmCode,Occupation
3004622,,29.99,27,30,0,0,0.9,2.7,0,48,1,1,Yes,0,0,6,0,1-Highest,Suburban,Other
3004650,,30.79,204,30,0,2.7,0.7,5,0,46,1,1,Yes,0,0,6,0,1-Highest,Other,Other
3004666,,100.09,534,75,0.74,0,98.3,24,9,50,2,2,No,0,0,3,1,3-Good,Other,Crafts
3004678,,68.72,1584,45,2.48,10.3,467.7,151.7,51.7,35,2,2,Yes,0,0,6,1,3-Good,Other,Other
3004682,,12.25,13,10,0,0.3,0,0,0,48,1,1,Yes,0,0,4,0,3-Good,Other,Crafts
3004710,,20,4,20,0,0,0,0,0,48,1,1,Yes,0,0,9,0,1-Highest,Suburban,Other
3004718,,33.1,242,40,0,0.3,38.9,14.7,2.3,46,2,2,Yes,0,0,4,0,1-Highest,Suburban,Crafts
3004722,,64.69,370,40,0.25,0.3,136.7,57.7,12.7,46,3,2,No,0,0,0,1,1-Highest,Town,Other
3004738,,100.56,660,50,3.46,1.3,230,61.7,13.3,43,1,1,Yes,0,0,6,0,3-Good,Other,Other
3004746,,35.17,308,30,0,0,7.5,13.7,3.3,43,2,2,Yes,0,0,0,1,1-Highest,Suburban,Other
3004762,,30.25,268,30,0.25,0,79,7,3,46,1,1,Yes,0,0,6,0,1-Highest,Suburban,Professional
3004770,,54.73,256,50,0.5,0,8.1,11,0.7,43,1,1,Yes,0,0,8,0,4-Medium,Other,Other
3004782,,35.91,292,35,0.5,0,15.8,11.3,5,43,2,2,Yes,0,0,6,1,1-Highest,Suburban,Professional
3004806,,212.72,2230,214,0,0.3,690.6,82,14,46,1,1,Yes,0,0,3,1,5-Low,Other,Professional
3004818,,47.5,280,50,0,0,188.9,24.3,22,49,1,1,Yes,0,0,8,0,1-Highest,Town,Other
3004822,,51.49,398,45,0,0,127.7,16.7,4.7,43,2,2,Yes,0,0,7,0,1-Highest,Suburban,Other
3004830,,18.25,1,15,0,0,0,0,0,45,1,1,Yes,0,0,4,0,1-Highest,Other,Professional
3004834,,45.33,1188,50,0,8.3,673.5,31,8.7,47,1,1,Yes,0,0,1,2,4-Medium,Other,Crafts
3004882,,218.69,1274,50,3.71,0,228.9,86.3,31.3,45,7,3,Yes,0,0,1,0,1-Highest,Other,Professional
3004894,,85.17,1271,75,4.46,9.3,335.9,83.7,25.3,43,1,1,No,0,0,0,3,5-Low,Suburban,Other
3004898,,49.99,1379,50,0,7.3,683.5,26.3,10.7,47,4,2,No,0,0,0,0,3-Good,Suburban,Other
3004910,,121.19,1031,50,0,0,529.8,18,24,47,1,1,Yes,0,0,1,0,3-Good,Other,Other
3004918,,56.15,214,30,0,0,10.2,10,0.3,45,1,1,Yes,0,0,5,0,3-Good,Other,Professional
3004922,,78.72,944,75,0,0,127.3,27.7,20.3,45,3,2,No,0,0,0,0,1-Highest,Other,Other
3004934,,21.26,12,20,0,0,2.5,0,0,45,2,2,No,0,0,0,3,1-Highest,Town,Other
3004946,,38.95,340,30,2.97,1.7,46.6,14,0.3,45,1,1,Yes,0,0,9,2,1-Highest,Other,Other
3004950,,84.02,1126,65,0,0,212.8,20,5.3,49,1,1,Yes,0,0,1,0,3-Good,Other,Other
3004966,,300.41,1942,59,2.72,2.7,520.4,125,99.7,47,2,2,Yes,0,0,7,1,4-Medium,Suburban,Other
3005006,,52.84,93,10,0,4,13.5,0,0,43,1,1,Yes,0,0,5,0,1-Highest,Town,Other
3005018,,22.32,17,20,0,0,4.9,0,0,43,2,1,Yes,0,0,7,0,1-Highest,Other,Professional
3005022,,94.2,957,50,0.74,9,298.4,22,0.7,47,1,1,Yes,0,0,5,0,1-Highest,Rural,Other
3005026,,31.3,128,30,0,0,8.5,2.3,3,47,1,1,Yes,0,0,5,0,1-Highest,Other,Professional
3005030,,33.72,97,32,0,0,10.6,7.3,3,49,2,2,Yes,0,0,9,0,1-Highest,Suburban,Professional
3005058,,74.84,466,50,0.5,0,110.1,49.3,11.3,45,1,1,Yes,0,0,4,4,3-Good,Other,Other
3005078,,34.99,146,45,0,0,52.5,12.3,0,49,1,1,Yes,0,0,6,0,1-Highest,Other,Other
3005086,,30.27,86,30,0,0,11.5,4.7,0,43,1,1,Yes,0,0,6,0,1-Highest,Suburban,Professional
3005118,,34.23,260,45,0.99,13,2.8,3.3,0.3,47,1,1,Yes,0,0,2,0,1-Highest,Suburban,Professional
3005138,,20.25,27,30,0,0,0.3,0.3,0,43,2,2,Yes,1,1,6,0,1-Highest,Town,Other
3005178,,36,118,30,0.99,3.3,10.2,11.7,0,49,1,1,Yes,0,0,6,0,1-Highest,Town,Other
3005202,,52.82,321,30,0.25,0,0.3,1.7,0,47,1,1,Yes,0,0,9,0,1-Highest,Other,Professional
3005226,,30.29,142,30,0,0.3,51.2,10,3,43,1,1,Yes,0,0,4,0,3-Good,Other,Other
3005238,,28.75,47,30,0,0,2.1,2.7,0.3,43,1,1,Yes,0,0,4,0,1-Highest,Other,Retired
3005246,,52.47,930,60,2.48,0.7,67.8,20.7,7.7,49,1,1,Yes,0,0,6,1,1-Highest,Town,Other
3005278,,62.69,222,70,0,4.7,33.1,11.3,2,47,2,2,Yes,0,0,9,0,3-Good,Suburban,Retired
3005282,,21.29,86,17,0,0,34.6,1.7,0,47,1,1,Yes,0,0,9,0,1-Highest,Town,Other
3005314,,77.1,1172,85,0.74,6.7,340.9,101.3,9,45,1,1,No,0,0,0,0,1-Highest,Suburban,Other
3005334,,89.1,698,95,0,0,0,0,0,45,1,1,Yes,0,0,6,0,4-Medium,Other,Other
3005342,,19.84,138,20,0,0.7,56.4,11.7,1,45,1,1,Yes,0,0,7,0,1-Highest,Other,Other
3005350,,32.03,181,30,0.74,0,3.1,8,0,43,2,1,Yes,0,0,6,0,1-Highest,Suburban,Other
3005386,,49.99,685,60,0,4.3,273.4,26,3.7,47,1,1,No,0,0,3,3,1-Highest,Other,Crafts
3005442,,52.1,220,13,0.25,2.3,161.7,37,15.7,49,3,2,No,0,0,1,1,3-Good,Other,Other
3005474,,90.73,576,75,1.73,0,95.2,21.3,0.3,45,1,1,Yes,0,0,7,0,4-Medium,Town,Other
3005486,,77.16,413,70,0.74,0.7,66.4,42,6.3,49,2,1,Yes,0,0,7,1,1-Highest,Other,Clerical
3005490,,45.74,72,42,0,0,17.8,4,0,47,2,2,Yes,0,0,7,0,1-Highest,Suburban,Other
3005494,,34.99,86,35,0,0.3,5.8,6,2.3,47,2,2,Yes,0,0,9,0,1-Highest,Suburban,Other
3005502,,29.99,116,30,0,0,8.2,1,0,47,1,1,Yes,0,0,9,1,2-High,Suburban,Other
3005510,,34.39,138,35,0,0,62.4,5.7,0,49,1,1,Yes,0,0,9,0,1-Highest,Town,Other
3005526,,74.89,0,75,0,0,0,0,0,47,2,2,Yes,0,0,3,0,1-Highest,Suburban,Professional
3005570,,23.5,5,20,0.25,0,0,0,0,47,1,1,Yes,0,0,9,0,1-Highest,Suburban,Professional
3005582,,78.48,965,50,0,0.3,281.3,27.3,32.3,43,2,1,Yes,0,0,1,0,1-Highest,Other,Other
3005594,,79.89,505,70,3.96,0,146.6,27.3,4.3,43,1,1,No,0,0,0,0,1-Highest,Town,Other
3005602,,42.26,100,53,0.5,0,11.9,11,1.3,47,1,1,Yes,0,0,6,3,4-Medium,Other,Other
3005630,,26.84,55,11,0,0,4.8,4,1.3,49,2,2,Yes,2,1,6,0,1-Highest,Other,Self
3005646,,50,470,50,0,0,165,5.3,4,47,1,1,Yes,0,0,9,0,4-Medium,Suburban,Other
3005662,,63.6,516,45,1.24,0,28.9,28,0.7,49,1,1,Yes,0,0,7,1,1-Highest,Other,Professional
3005678,,52.58,310,50,1.98,0.7,55.6,19,1.7,45,1,1,Yes,0,0,6,1,2-High,Other,Other
3005682,,81.49,741,75,5.69,0.3,31.4,5,0,45,1,1,No,0,0,0,0,1-Highest,Suburban,Other
3005710,,30,204,30,0,0,21.1,7.7,4.3,45,2,1,No,0,0,0,0,1-Highest,Other,Other
3005750,,51.21,312,35,0.25,0.7,93.9,20.7,8,43,1,1,Yes,0,0,6,0,3-Good,Other,Other
3005766,,35.72,94,30,3.46,1,0.1,5,0,43,1,1,Yes,0,0,7,1,1-Highest,Suburban,Other
3005834,,38.29,252,45,1.73,1.7,7.4,2,0.3,43,1,1,Yes,0,0,6,0,1-Highest,Other,Other
3005850,,40.19,104,43,0,0,0.8,1.3,0,43,1,1,Yes,0,0,4,0,1-Highest,Other,Other
3005906,,30,116,30,0,0,9.9,7,0,49,1,1,Yes,0,0,7,0,1-Highest,Suburban,Other
3005974,,17.29,15,17,0,0,0,0,0,45,1,1,No,0,0,0,0,1-Highest,Other,Other
3005978,,90.52,966,75,1.49,1,87.8,26.3,1,43,1,1,Yes,0,0,9,0,1-Highest,Other,Professional
3005982,,38.23,164,47,0,0.3,15.4,5,0,47,1,1,No,0,0,0,0,4-Medium,Other,Other
3005986,,34.02,291,30,0.25,5,42.6,21.3,9.3,45,2,2,Yes,0,0,8,0,1-Highest,Suburban,Professional
3006054,,19.95,11,20,0,0,0,0,0,45,1,1,Yes,0,0,6,0,1-Highest,Suburban,Professional
3006062,,42,78,35,0,0,0,0,0,43,1,1,No,0,0,0,0,1-Highest,Other,Other
3006082,,52.74,670,60,0,0.3,159.8,19.7,3.7,43,2,1,Yes,0,0,6,0,3-Good,Suburban,Other
3006086,,50.24,500,60,0.25,0,138.9,40.7,18.7,47,3,3,Yes,0,0,4,0,1-Highest,Other,Professional
3006094,,230,2310,75,1.73,0,445.6,293.7,21.3,49,1,1,Yes,0,0,4,0,3-Good,Suburban,Other
3006134,,98.54,649,50,0,5,114.9,49,30,43,1,1,Yes,0,0,3,0,1-Highest,Town,Professional
3006142,,134.56,699,45,0.25,0,396.2,37.3,0.3,45,1,1,Yes,0,0,3,0,1-Highest,Other,Professional
3006150,,40.15,371,36,0,6,78.9,6.3,1,43,1,1,No,0,0,0,1,3-Good,Other,Other
3006154,,140.63,1009,115,16.58,0.3,104.2,63,4.7,45,3,3,Yes,0,0,5,1,1-Highest,Town,Other
3006162,,19.43,21,17,0.99,0,0,0.3,0,43,1,1,Yes,1,0,9,0,1-Highest,Suburban,Other
3006198,,33.81,37,30,0.5,0,3.3,0,0,49,1,1,Yes,0,0,5,0,1-Highest,Suburban,Self
3006210,,34.85,63,41,0,0,2.1,2.3,0,47,1,1,Yes,0,0,4,0,1-Highest,Other,Professional
3006242,,57.86,393,50,0.5,0,16.3,15,0.7,49,1,1,Yes,0,0,9,0,1-Highest,Other,Professional
3006246,,55.28,758,60,0.25,2.3,148.6,35.7,0.3,43,1,1,Yes,0,0,8,1,4-Medium,Suburban,Other
3006254,,35.83,116,45,0,0,29.8,5,0,45,1,1,Yes,0,0,6,0,1-Highest,Suburban,Crafts
3006282,,8.5,4,5,0,0,0.5,0,0,45,1,1,Yes,0,0,7,0,1-Highest,Other,Other
3006302,,10,1,10,0,0,0.2,0,0,45,1,1,Yes,0,0,8,0,1-Highest,Other,Other
3006334,,21.05,16,24,0.25,0,0,0.7,0,45,1,1,Yes,0,0,1,0,1-Highest,Other,Other
3006338,,33.5,122,30,0.25,1,2.9,3,0,45,2,2,Yes,0,0,9,0,1-Highest,Other,Retired
3006362,,82.59,1166,75,0.99,0.3,489.6,51.7,70.3,42,5,3,Yes,0,0,3,0,2-High,Suburban,Other
3006370,,39.99,318,50,0,0,16.1,4,0,48,2,1,Yes,0,0,8,0,1-Highest,Other,Other
3006394,,88.23,542,45,0,0.3,126.4,14.3,2.3,44,1,1,Yes,0,0,6,0,3-Good,Other,Other
3006414,,75.97,832,50,2.72,0.3,180.3,54.7,1,42,1,1,No,0,0,5,0,3-Good,Other,Professional
3006458,,92.41,188,90,1.24,0,34.7,12.3,0.3,42,1,1,Yes,0,0,9,0,3-Good,Suburban,Other
3006462,,37.84,328,45,0.5,0.3,52.4,35.3,1,44,2,2,Yes,0,0,7,0,1-Highest,Other,Other
3006490,,38.8,233,45,0.25,1.3,47.1,29.7,1.3,42,1,1,Yes,0,0,5,1,1-Highest,Suburban,Other
3006502,,5,0,0,0,0,0,0,0,42,3,3,No,0,0,0,3,1-Highest,Other,Other
3006510,,34.99,144,45,0,0,17.1,9.7,1.7,46,1,1,Yes,0,0,7,0,1-Highest,Town,Other
3006526,,61.94,259,70,0,0.3,57.1,2,7.3,44,2,2,Yes,0,0,3,0,1-Highest,Rural,Clerical
3006534,,109.19,282,100,0.5,4.3,68,23,17.7,42,3,3,Yes,0,0,4,1,3-Good,Suburban,Crafts
3006546,,32.14,170,30,0.74,0,37,4.3,0,46,1,1,Yes,0,0,6,0,1-Highest,Suburban,Professional
3006558,,59.08,160,45,0,0,58,6,0,44,2,2,Yes,0,0,3,0,4-Medium,Town,Crafts
3006574,,88.69,380,20,3.96,0,15.4,15.3,0,42,1,1,Yes,0,0,6,0,1-Highest,Suburban,Other
3006578,,91.22,756,30,2.72,0,191.4,18.3,12,42,2,2,Yes,0,0,3,0,3-Good,Other,Professional
3006586,,22.39,486,10,0.5,0,124.1,14.7,9.3,46,3,2,Yes,0,0,9,0,1-Highest,Suburban,Professional
3006598,,22.49,70,30,0,0,0.1,0,0,44,1,1,No,1,0,6,0,1-Highest,Other,Other
3006602,,37.17,420,35,0.5,0.3,158.6,13.3,7.7,46,1,1,No,0,0,0,0,4-Medium,Other,Other
3006606,,150.62,1174,76,2.48,0.3,350.7,72.7,6.3,44,1,1,Yes,0,0,3,0,1-Highest,Suburban,Other
3006666,,61.41,601,49,9.16,0.3,49.7,38.7,6,44,1,1,No,0,0,0,2,3-Good,Town,Other
3006670,,43.57,478,35,0,0.3,193,16,32.7,46,1,1,No,0,0,5,0,1-Highest,Suburban,Other
3006698,,46.73,385,30,0.5,0,52.8,14,3.7,44,2,2,Yes,0,0,6,0,1-Highest,Other,Other
3006710,,53.59,220,50,0.25,0,43.2,26.3,0,42,1,1,Yes,0,0,7,1,1-Highest,Suburban,Other
3006714,,35.55,495,35,0,2.3,32.1,10,0,46,1,1,Yes,0,0,6,0,1-Highest,Other,Other
3006718,,39.27,166,35,0,0,18.6,14,7,42,2,2,Yes,0,0,9,0,1-Highest,Other,Professional
3006726,,30.57,210,40,0.5,0,58.1,22.3,12,46,1,1,Yes,1,1,6,0,3-Good,Suburban,Other
3006750,,52.14,146,40,0,0,11.7,14.3,1,44,5,4,Yes,0,0,5,0,1-Highest,Suburban,Professional
3006782,,287.99,2039,160,0,0,824.7,43.3,14.3,44,2,1,Yes,0,0,7,0,1-Highest,Other,Professional
3006786,,34.42,170,30,0.5,0,15.9,16,0,42,1,1,Yes,0,0,4,0,3-Good,Other,Professional
3006794,,118.64,1270,85,1.98,0,0,0,0,46,1,1,Yes,0,0,5,0,1-Highest,Other,Clerical
3006810,,52.59,514,51,0.99,18.3,147.6,29.7,4.3,44,1,1,Yes,1,0,7,0,2-High,Suburban,Other
3006826,,50.31,45,60,0,0,4,1.7,0,48,2,2,Yes,0,0,5,0,1-Highest,Suburban,Other
3006842,,64.99,185,65,0,0,0,0,0,48,3,2,Yes,0,0,9,0,1-Highest,Suburban,Self
3006898,,32.58,100,30,0.99,0,19,1,0,46,1,1,Yes,0,0,6,0,1-Highest,Suburban,Other
3006926,,84.11,810,60,0.74,0,250.4,113.7,71.3,44,3,1,Yes,1,1,5,0,1-Highest,Other,Other
3006946,,79.29,1230,78,0.99,2,379.2,82.3,46.7,48,1,1,No,0,0,0,0,4-Medium,Other,Other
3006986,,91.3,1580,85,2.97,1.3,557.5,22,9.7,48,1,1,Yes,0,0,8,0,3-Good,Other,Other
3006990,,152.6,589,112,0,2.7,206.4,12,0,42,1,1,No,0,0,6,1,6-VeryLow,Other,Other
3007014,,106.21,1854,98,0,6.7,658.8,28.7,28.7,48,2,2,No,0,0,0,1,3-Good,Other,Other
3007030,,55.45,512,50,0,0,73,7.7,3.3,44,1,1,No,0,0,3,1,1-Highest,Other,Professional
3007042,,84.74,842,75,1.24,0.7,407.6,53,43.3,48,3,1,Yes,0,0,4,7,1-Highest,Suburban,Professional
3007058,,30,93,30,0,0,1.1,0,0,44,2,1,Yes,0,0,4,0,3-Good,Other,Other
3007122,,55.23,499,58,0.25,0,287.2,34.7,3,44,1,1,No,0,0,4,0,3-Good,Other,Other
3007126,,37.47,248,45,0.5,0,47.1,3.7,1.7,46,1,1,Yes,0,0,4,0,1-Highest,Other,Other
3007162,,30.86,262,30,0.25,0,40.4,34.7,5.7,46,1,1,Yes,0,0,3,1,1-Highest,Other,Professional
3007186,,21.31,225,16,2.48,0,21.9,16,3.3,46,3,3,No,0,0,0,0,1-Highest,Other,Other
3007190,,34.46,76,32,0.25,0,4.9,4,0,48,2,2,Yes,0,0,9,0,1-Highest,Other,Professional
3007198,,33.98,258,16,0,6.3,40.7,7.3,2.7,42,1,1,No,0,0,0,0,6-VeryLow,Other,Other
3007238,,54.09,528,50,0,0,130.1,56,17.7,46,1,1,Yes,0,0,0,0,3-Good,Other,Other
3007262,,39.99,326,40,0,0,67.1,11.7,2.3,46,1,1,Yes,0,0,5,0,1-Highest,Other,Self
3007278,,31.73,48,17,0.74,0,4.3,5.3,2.3,44,2,2,Yes,0,0,9,0,1-Highest,Other,Professional
3007294,,50.25,267,50,0.25,0,49.1,14.7,0,46,1,1,Yes,0,0,7,0,1-Highest,Suburban,Professional
3007330,,36.42,109,30,2.23,0,2.2,0,0,47,1,1,Yes,0,0,7,0,1-Highest,Other,Other
3007358,,51.94,223,30,0,0,9.9,6.3,3.7,41,1,1,Yes,0,0,4,2,1-Highest,Other,Clerical
3007366,,76.38,324,55,7.42,0.7,27.9,32,9.3,45,1,1,Yes,0,0,9,0,4-Medium,Suburban,Professional
3007458,,54.66,648,38,0.74,0.3,108.4,21,0,47,1,1,Yes,0,0,3,0,1-Highest,Other,Other
3007490,,16.99,3,17,0,0,0,0,0,47,1,1,Yes,0,0,5,0,1-Highest,Town,Other
3007506,,55.39,344,43,0.25,0,11.2,2.3,0,41,1,1,No,0,0,8,0,1-Highest,Town,Professional
3007514,,98.83,1984,85,0.25,3.7,330.5,139.7,7.3,45,2,1,Yes,0,0,2,0,1-Highest,Other,Other
3007522,,50.8,288,19,0.25,1.7,61.9,33.3,8,41,1,1,Yes,0,0,6,0,1-Highest,Other,Other
3007542,,35.65,426,30,2.72,0,60,12.7,2.3,47,2,1,No,0,0,0,0,1-Highest,Town,Other
3007546,,52.3,958,32,0.25,0.3,432.6,48,36.7,45,3,3,Yes,0,0,6,0,1-Highest,Suburban,Professional
3007554,,62.65,320,35,0,2,129,14.3,6.3,43,2,2,Yes,0,0,7,0,1-Highest,Town,Professional
3007558,,30.99,46,30,0.74,0,4.9,0.3,0,43,1,1,Yes,0,0,7,0,1-Highest,Other,Other
3007562,,50.51,432,46,0.99,0,103.7,57,30.3,41,1,1,Yes,0,0,3,0,6-VeryLow,Other,Other
3007598,,17.45,8,17,0,0,0,0,0,41,1,1,Yes,0,0,7,0,1-Highest,Other,Other
3007610,,131.15,1113,105,0.25,0,105.4,11.3,1,43,3,3,Yes,0,0,7,2,3-Good,Suburban,Self
3007658,,24.3,609,21,0,11,272.7,10,20.7,47,1,1,Yes,0,0,3,1,4-Medium,Town,Other
3007698,,34.3,54,30,0.25,0,1.3,5.3,0.3,43,1,1,Yes,0,0,6,0,1-Highest,Other,Other
3007734,,58.16,192,17,0.5,0,6.4,0.7,0,41,2,2,Yes,0,0,9,0,1-Highest,Town,Professional
3007746,,36.37,342,34,0.25,0.3,161.3,11,6,43,3,2,Yes,0,0,6,0,1-Highest,Other,Other
3007754,,66.08,32,66,0,0,0,0,0,47,2,2,Yes,0,0,9,0,1-Highest,Other,Professional
3007774,,110.84,1650,104,0,1.3,802.9,19.3,15.7,45,1,1,No,0,0,0,5,3-Good,Other,Other
3007794,,78.63,657,75,0,0,256.9,27,1.3,41,1,1,Yes,0,0,7,1,1-Highest,Suburban,Other
3007810,,21.58,24,20,0,0,0,0.7,0,41,2,1,Yes,0,0,4,0,3-Good,Other,Other
3007822,,17.14,1,17,0,0,0,0,0,41,1,1,Yes,0,0,1,0,1-Highest,Town,Other
3007850,,62.54,231,59,0,2,9.7,21.7,6.7,41,2,2,Yes,0,0,1,0,3-Good,Other,Other
3007862,,130.16,1657,104,2.72,2.3,510.1,70,13.7,43,1,1,No,0,0,0,1,3-Good,Other,Other
3007866,,30.25,166,30,0.25,0,1.3,9,0,47,1,1,Yes,0,0,5,0,3-Good,Other,Crafts
3007886,,53.13,274,60,1.49,0.3,66.8,20.7,3.3,45,5,4,Yes,0,0,9,0,1-Highest,Town,Professional
3007906,,18.63,266,10,0.99,0,7.6,6,0.7,41,2,2,Yes,0,0,9,0,2-High,Suburban,Other
3007922,,96.34,1104,95,1.98,0.7,102.8,32.7,8,43,3,2,Yes,1,0,5,1,1-Highest,Suburban,Professional
3007946,,66.75,489,68,0.74,2.7,130,65,25,41,2,2,No,0,0,0,1,3-Good,Other,Other
3007986,,16.14,4,17,0,0,1.5,0,0,45,1,1,Yes,0,0,9,0,1-Highest,Town,Professional
3007990,,44.05,42,45,0,0,5.6,0,0,41,1,1,Yes,0,0,5,0,1-Highest,Suburban,Other
3008042,,152.79,1649,100,0,0,19.1,15,0.3,41,1,1,Yes,0,0,4,1,3-Good,Other,Professional
3008054,,50.36,119,17,0,0,53,0,0,47,1,1,Yes,0,0,6,0,1-Highest,Other,Professional
3008082,,29.99,134,30,0,0,33.8,8,0.7,46,1,1,Yes,0,0,3,0,1-Highest,Town,Self
3008098,,34.98,4,35,0,0,0,0,0,46,1,1,Yes,0,0,6,0,1-Highest,Suburban,Other
3008118,,31.25,120,30,0.99,2.3,45.4,6.3,1,40,1,1,No,0,0,5,0,7-Lowest,Suburban,Self
3008162,,55.96,281,45,1.24,1.3,3.5,16.3,1,46,1,1,Yes,0,0,1,0,4-Medium,Suburban,Other
3008246,,115.04,569,108,0,0,225.7,67,59.7,46,2,2,Yes,0,0,7,0,2-High,Suburban,Other
3008250,,92.5,1633,75,0.74,0,0,0,0,42,2,2,Yes,0,0,0,0,3-Good,Other,Other
3008262,,81.52,588,70,0.5,1,98.5,46,7,40,1,1,Yes,0,0,6,0,1-Highest,Other,Other
3008278,,10,2,10,0,0,0,0.3,0,46,2,2,No,0,0,7,1,3-Good,Other,Other
3008306,,76.76,854,89,0.25,19,35.2,9,0.7,46,1,1,Yes,0,0,4,3,4-Medium,Suburban,Professional
3008322,,78.72,496,62,1.98,1.7,96.1,27,17.7,46,2,2,Yes,0,0,7,2,3-Good,Town,Other
3008366,,79.27,690,85,0.25,0,92.9,31.7,8.7,46,2,2,Yes,0,0,7,0,1-Highest,Suburban,Self
3008374,,10,0,10,0,0,0,0,0,42,1,1,Yes,0,0,1,0,3-Good,Other,Other
3008402,,38.58,134,30,0,0,44.3,4,0,44,1,1,Yes,0,0,9,0,1-Highest,Other,Other
3008406,,59.81,408,60,0.25,0,10.3,13.7,0,40,1,1,Yes,0,0,6,0,1-Highest,Other,Professional
3008454,,16.99,1,17,0,0,0,0,0,42,1,1,Yes,0,0,9,0,4-Medium,Other,Other
3008462,,79.17,611,75,0.25,0,91.6,6.7,0.7,40,1,1,Yes,0,0,6,0,4-Medium,Other,Crafts
3008466,,50.7,354,50,0.25,0,37.3,9.7,2.7,42,2,2,Yes,0,0,9,0,1-Highest,Town,Other
3008474,,30.52,140,30,0.25,0,34.6,10.7,7.3,40,2,2,Yes,0,0,6,0,3-Good,Town,Professional
3008502,,22.82,76,30,0,0,0,0,0,44,1,1,Yes,0,0,6,0,1-Highest,Town,Other
3008510,,34.18,140,45,0,0,3.7,4.7,0,40,1,1,No,0,0,7,0,1-Highest,Other,Other
3008550,,26.67,45,35,0.25,0.3,0.2,0.7,0,44,1,1,Yes,0,0,5,0,1-Highest,Suburban,Other
3008566,,56.54,912,60,0,1,93.2,11.7,3,42,2,2,Yes,0,0,2,0,1-Highest,Suburban,Other
3008578,,20.6,36,17,0.5,0,2.6,0,0,46,1,1,No,0,0,0,0,3-Good,Other,Other
3008606,,155.16,722,49,3.46,3.7,67.9,29.3,8,44,3,2,Yes,0,0,6,1,3-Good,Other,Other
3008650,,50.6,694,50,0.5,0,142.8,28.7,1.7,44,2,1,Yes,0,0,4,1,3-Good,Other,Professional
3008666,,80.63,1053,75,0,0,275.9,41.3,3.7,42,2,2,Yes,0,0,6,0,1-Highest,Town,Other
3008674,,59.91,442,52,0.74,0,114.7,16.7,17.3,40,2,2,Yes,0,0,7,0,3-Good,Other,Other
3008698,,30.5,144,30,0.5,0,26.4,13.7,4,44,1,1,No,0,0,0,0,1-Highest,Other,Other
3008794,,74.21,658,85,2.97,0,258.6,28.7,9,42,1,1,No,0,0,0,0,1-Highest,Suburban,Other
3008818,,110.73,770,85,0.99,0.3,24.2,28,4,39,2,2,Yes,0,0,8,0,1-Highest,Suburban,Other
3008838,,87.05,1052,75,0,0.7,107.3,39.3,7.3,39,2,1,Yes,0,0,5,0,1-Highest,Other,Professional
3008850,,42.97,16,42,0,0,1,0,0,39,2,1,Yes,0,0,9,0,1-Highest,Town,Other
3008886,,75.73,576,85,0.74,0,77,21.3,1.7,41,1,1,Yes,1,0,5,0,1-Highest,Suburban,Other
3008890,,54.83,943,70,0.74,0,249.1,43.7,6.3,39,1,1,No,0,0,0,0,5-Low,Other,Other
3008902,,36.48,124,45,1.49,0,48.2,7,0.7,45,1,1,No,2,1,0,0,1-Highest,Suburban,Other
3008914,,78.12,425,35,4.7,0,12.3,10.3,0,39,1,1,Yes,0,0,5,0,4-Medium,Other,Professional
3008918,,73.59,820,35,1.98,13.7,307.1,25.3,2,41,1,1,Yes,0,0,4,0,5-Low,Other,Crafts
3008926,,30.02,170,30,0,0,0,0,0,45,1,1,Yes,0,0,4,0,4-Medium,Other,Retired
3008930,,64.79,442,74,0.25,2,136.7,9,2.7,39,1,1,Yes,0,0,1,0,3-Good,Suburban,Other
3008950,,45.02,417,32,0.25,0,200.2,6.3,2.3,39,2,2,Yes,0,0,5,1,3-Good,Other,Professional
3008994,,75.29,1035,60,0,5,498.7,46.7,21.3,41,1,1,Yes,0,0,6,0,1-Highest,Suburban,Other
3009002,,30.48,40,30,0.5,0,0,0,0,45,2,2,No,0,0,6,0,1-Highest,Other,Other
3009022,,34.99,182,45,0,0,10.5,0.7,1.3,43,1,1,Yes,0,0,9,0,1-Highest,Suburban,Professional
3009054,,5,0,5,0,0,0,0,0,45,1,1,No,0,0,0,0,3-Good,Other,Other
3009074,,30.34,66,30,0.25,0.3,9.8,7.3,0,41,1,1,Yes,0,0,9,0,3-Good,Suburban,Other
3009086,,52.84,272,60,1.98,0,40.4,9,0,41,1,1,Yes,0,0,8,0,1-Highest,Suburban,Other
3009094,,35.77,255,45,0,0,91,30.7,10.7,45,1,1,Yes,0,0,8,0,1-Highest,Suburban,Other
3009138,,150.4,824,54,0.99,0.3,29.1,7,0.3,43,3,2,Yes,0,0,4,0,1-Highest,Town,Other
3009150,,107.6,1470,70,2.97,0,487.9,217.3,113.3,45,2,2,Yes,0,0,4,0,3-Good,Other,Other
3009174,,33.98,118,30,0,0,1.6,3.3,0.3,39,1,1,Yes,0,0,7,0,1-Highest,Other,Other
3009186,,151.03,1189,123,4.46,0,530,78.7,15,39,1,1,Yes,0,0,9,1,1-Highest,Town,Professional
3009226,,29.99,0,30,0,0,0,0,0,41,1,1,Yes,0,0,8,0,4-Medium,Suburban,Professional
