Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,MonthsInService,UniqueSubs,ActiveSubs,RetentionCalls,RetentionOffersAccepted,IncomeGroup,AdjustmentsToCreditRating,CreditRating,PrizmCode,Occupation
0,84.52,852,80,0,0.3,303.5,41,12,26,2,2,0,0,0,0,4,2,4
1,93.97,1218,115,1.24,0,297,35,6.7,26,2,2,0,0,1,0,1,2,5
0,109.49,1638,83,0.5,0.3,455.8,41,11.3,26,1,1,0,0,4,0,1,1,5
0,144.23,1333,92,1.24,0,454.7,41,12,26,1,1,0,0,7,0,1,1,4
0,150.36,1141,75,1.24,0,200.3,41,12,26,2,2,0,0,7,0,1,1,5
0,102.47,1656,85,1.24,0,266.6,41,12,26,1,1,0,0,6,0,1,4,5
0,78.08,524,75,0,0,108.6,17.3,6,26,2,2,0,0,0,0,1,2,4
1,69.32,415,55,0.74,0,55.9,25,4,26,1,1,0,0,4,0,1,4,4
1,89.05,1615,55,0,0,871.4,41,12,26,1,1,0,0,7,0,1,2,4
0,276.15,1680,101,0.25,0,432.3,40,2.3,26,2,2,0,0,7,0,1,3,5
1,5.04,0,5,0,0,0,0,0,26,2,1,0,0,7,0,1,1,4
0,12.21,126,30,0,0,36.4,10.3,4.3,26,2,2,0,0,7,0,1,2,5
0,40.24,420,40,0.25,0,0,0,0,26,1,1,0,0,0,0,1,2,4
1,53.42,77,30,0,0,0,0.3,0,26,1,1,0,0,6,0,1,4,4
0,43.63,477,30,0,0,139.9,8.7,0,26,1,1,0,0,4,0,3,2,4
0,97.85,794,80,1.24,0,99.1,41,10.3,26,2,2,0,0,0,0,4,2,4
1,34.99,419,45,0,1,9.3,4.7,2.7,26,1,1,0,0,6,0,1,2,4
0,92.3,930,80,1.24,1.7,207.1,41,1,26,1,1,0,0,1,0,3,4,4
1,30.32,94,30,0.25,0,10.7,8,0,26,1,1,0,0,6,0,1,4,4
0,51.18,312,60,0.74,0,52.9,10.7,0.3,26,1,1,0,0,7,0,1,2,4
0,180.81,1412,75,1.24,1,360.9,41,6.7,26,2,1,0,0,7,0,1,2,4
0,25.05,16,25,0,0,0,1,0,26,1,1,0,0,5,0,1,1,5
0,25.93,2,17,0,0,0,0,0,26,1,1,0,0,7,0,1,2,5
0,236.02,1494,70,1.24,0.3,349.9,41,12,26,2,2,0,0,6,0,1,2,4
0,84.81,1065,85,0.74,0,359.8,40.7,8.7,26,1,1,0,0,7,0,1,1,5
0,110.73,2119,91,1.24,0,529.2,41,12,26,2,2,0,0,7,0,1,3,4
0,81.37,995,75,0.74,2.7,324.1,39.3,5,26,2,2,0,0,7,0,4,2,4
0,195.16,2571,160,1.24,0,0,0,0,26,1,1,0,0,7,0,4,4,4
0,101.17,984,85,1.24,0.7,257.4,24.7,12,26,1,1,0,0,7,0,3,2,4
0,85.53,1023,85,1.24,0,0,0,0,26,1,1,0,0,7,0,1,4,5
0,20.18,8,20,0,0,0,0.3,0,26,1,1,0,0,4,0,3,2,5
1,88.38,560,75,0.25,0,8.4,8.3,1,26,1,1,0,0,6,0,1,1,4
0,559.79,6336,75,0.99,0,807.8,41,12,26,2,2,0,0,7,0,1,2,1
1,83.36,1059,55,0.99,2,476.5,32.7,12,26,1,1,0,0,3,0,4,4,4
0,30,119,30,0,0,1.7,4.3,0,26,1,1,0,0,6,0,1,1,2
0,74.77,264,55,0.99,0,62.3,11,3,26,2,2,0,0,7,0,3,1,4
1,20.33,26,20,0.25,0,1.1,0,0,26,1,1,0,0,0,0,4,1,4
0,75.73,411,50,0.25,0,20.9,8,0,26,1,1,0,0,0,0,1,2,4
0,41.03,220,45,0,0,42.3,4.3,0,26,1,1,0,0,0,0,1,2,4
0,96.34,750,90,1.24,0,195.8,41,12,26,2,2,0,0,6,0,1,4,4
0,126.21,395,35,1.24,0,117.5,20,1,26,1,1,0,0,0,0,2,2,4
0,77.86,1567,55,0,0,775.2,17.7,12,26,1,1,0,0,0,0,1,2,4
0,91.36,934,75,0.5,6.7,282.6,41,1.3,26,1,1,0,0,7,0,1,2,5
0,20.24,0,17,0,0,0,0,0,26,2,1,0,0,5,0,3,3,2
0,64.88,637,50,1.24,0,37.4,5.3,0.7,26,1,1,0,0,7,0,1,4,4
0,62.12,765,50,0,2.7,270.1,27.7,12,26,1,1,0,0,1,0,1,4,4
0,56.9,166,70,0.74,0,26.4,11.7,3.7,26,2,2,0,0,4,0,1,2,5
1,23.86,67,24,0,0,6.2,3.3,0.3,26,1,1,0,0,7,0,3,2,5
0,109.33,2221,62,1.24,0,0,0,0,26,2,2,0,0,7,0,3,2,4
0,54.37,191,52,0.25,0,39,20,1.7,26,2,1,0,0,0,0,4,4,4
0,219.95,3142,75,1.24,0.7,987,41,12,26,2,1,0,0,7,0,1,1,5
0,54.99,292,55,0,0,54.3,8.3,2.3,26,1,1,0,0,3,0,1,2,4
1,35,0,35,0,0,0,0,0,26,1,1,0,0,1,0,4,4,4
1,30,131,30,0,0,23.9,4.7,0,26,2,1,0,0,7,0,1,2,5
0,155.38,2777,85,1.24,9.7,1148.8,41,12,26,2,2,0,0,7,0,3,2,4
1,5,0,5,0,0,0,0,0,26,1,1,0,0,7,0,1,2,5
0,64.39,545,50,0.5,0,169.2,12.3,2.7,26,1,1,0,0,0,0,1,4,4
0,69.01,682,55,1.24,0.3,142.4,19.3,2,26,2,2,0,0,7,0,1,2,4
0,31.93,377,30,0,0.7,71.7,17.3,1.7,26,1,1,0,0,4,0,2,4,1
0,131.18,1038,70,0,0,187.4,33.7,4,26,1,1,0,0,3,0,1,4,4
1,36.25,39,25,0,0,0,0,0,26,1,1,0,0,0,0,1,4,4
0,312.26,2468,300,1.24,0,0,0,0,26,1,1,0,0,7,0,3,4,4
0,100.71,503,56,1.24,0,63.9,21.7,0,26,2,1,0,0,5,0,1,2,4
0,93.91,1222,60,0.5,2.3,704.5,41,12,26,1,1,0,0,7,0,4,4,4
0,29.99,149,30,0,0,33.3,2,1,26,1,1,0,0,7,0,3,4,4
1,124.09,2075,80,1.24,1.3,417.7,41,12,26,2,2,0,0,7,0,1,4,5
0,31.79,8,30,0,0,0,1,0,26,1,1,0,0,5,0,4,2,5
1,68.09,1202,55,0.25,0,455.4,26.7,12,26,2,2,0,0,7,0,1,2,4
0,108.84,2021,75,0.74,0,0,0,0,26,1,1,0,0,6,0,4,4,5
1,72.62,690,55,1.24,0,119.6,27.3,0.3,26,1,1,0,0,7,0,3,2,4
0,103.76,746,38,0.74,0,508.8,27.3,0,26,1,1,0,0,2,0,4,4,4
0,177.81,1791,121,0,7,443.1,41,12,26,1,1,0,0,5,0,3,4,4
1,226.87,2628,75,1.24,1,577.8,41,12,26,1,1,0,0,0,0,2,3,4
0,85.18,688,80,1.24,1,129.2,33,4.7,26,1,1,0,0,7,0,4,4,5
0,255.54,1943,99,1.24,11.7,577.6,41,5.3,26,1,1,0,0,7,0,4,1,4
1,84.35,1199,75,1.24,0,270.3,31.7,6.7,26,1,1,0,0,7,0,1,2,4
0,265.67,2613,55,0.99,9,1041.8,41,12,26,2,1,0,0,0,0,1,4,4
1,41.99,36,42,0,0,1.9,6.3,0,26,1,1,0,0,5,0,4,4,4
0,21.61,186,20,0.74,0,73.7,12.7,1,26,2,2,0,0,0,0,4,4,4
1,358.85,2326,150,1.24,0,669.7,41,4,26,1,1,0,0,7,0,1,1,4
0,30.26,148,30,0,0,22.9,16,6,26,1,1,0,0,6,0,1,2,2
1,80.26,297,30,0.25,0,40.4,17,3.3,26,2,2,0,0,0,0,1,1,4
1,64.25,575,50,0,0,25.2,18,0.3,26,1,1,0,0,4,0,1,4,4
0,215.72,2912,75,0.99,0.3,1025.9,41,12,26,2,1,0,0,4,0,1,2,4
0,80.94,438,85,0.5,0.7,42.5,36.3,9.7,26,2,2,0,0,3,0,1,4,1
1,50.49,40,50,0.5,0,0,0.7,0,26,2,2,0,0,6,0,1,1,4
0,33.6,172,40,1.24,0,4.7,0,0,26,2,2,0,0,7,0,1,2,5
0,58.74,735,55,0,0,296.3,13.7,11.7,26,1,1,0,0,5,0,4,4,4
0,128.1,842,100,1.24,0.7,45.5,5.3,1.3,26,1,1,0,0,7,0,1,2,4
0,7.74,0,8,0,0,0,0,0,26,1,1,0,0,7,0,3,1,5
0,62.95,461,70,0.25,1.3,51.7,26.3,0,26,1,1,0,0,6,0,1,2,4
0,79.25,680,50,0.5,0.3,119.1,41,6.7,26,1,1,0,0,0,0,1,4,4
0,131.3,1262,80,1.24,0.3,373.8,41,2,26,1,1,0,0,7,0,1,2,5
0,20.68,465,9,0,0.3,140,41,12,26,2,2,0,0,0,0,1,4,4
0,38.75,366,32,0.5,0,120.3,13.3,12,26,2,2,0,0,7,0,1,4,4
0,71.64,455,50,1.24,0,6.6,3,0,26,1,1,0,0,6,0,3,2,5
0,96.01,981,50,1.24,0.7,277.7,41,12,26,2,1,0,0,6,0,3,4,4
0,85.56,1344,79,1.24,0,607.9,41,6.7,26,1,1,0,0,0,0,1,4,4
0,71.59,2584,63,1.24,0,806.2,41,12,26,2,2,0,0,0,0,3,4,4
0,82.73,868,75,1.24,0,200.3,35.7,12,26,2,2,0,0,7,0,1,1,4
1,106.57,969,67,0,0,463.4,13,5.7,26,1,1,0,0,4,0,3,2,4
1,36.83,328,30,0,0.7,183.5,14.7,12,26,2,2,0,0,1,0,1,4,4
0,55,358,55,0,0.3,104.9,28.3,12,26,2,2,0,0,7,0,2,2,4
1,64.81,842,55,0.25,0,295.9,41,12,26,2,2,0,0,3,0,1,2,4
0,95.1,818,30,0,0,167.8,29,2.3,26,1,1,0,0,7,0,1,1,5
0,140.74,2072,110,1.24,0.7,672.8,41,12,26,2,2,0,0,0,0,2,3,4
0,112.34,938,95,1.24,0,149.8,26.7,0,26,1,1,0,0,6,0,3,2,4
0,79.28,658,75,0.25,0,69.3,24,1.7,26,1,1,0,0,6,0,4,2,4
1,30,81,30,0,0,1.4,0.7,1,26,2,2,0,0,7,0,1,2,5
0,43.74,82,45,0,0,3.4,1.7,0,26,1,1,0,0,6,0,1,4,4
1,40,108,40,0,0,14.3,0.3,0,26,1,1,0,0,0,0,1,4,4
1,58.38,598,73,0,0,12.2,3.3,0.3,26,1,1,0,0,0,0,4,1,4
1,174.01,569,84,1.24,0.7,105.9,33.7,4.7,26,2,2,0,0,7,0,1,1,5
0,217.64,1995,85,1.24,0,525.9,41,5.3,26,2,2,0,0,7,0,2,4,5
0,69.61,457,40,0.25,0,141.2,34,10.3,26,1,1,0,0,7,0,3,4,5
0,62.31,430,50,1.24,0,23.2,17,0,26,1,1,0,0,6,0,1,4,4
0,91.15,1072,75,1.24,0,320.7,33.7,7.3,26,2,2,0,0,7,0,1,2,4
1,26.73,33,25,0,0,1.2,7.7,0,26,1,1,0,0,7,0,1,4,5
0,36.34,247,30,1.24,0,14,22.7,3.7,26,1,1,0,0,6,0,1,1,5
0,57.59,187,65,0,0,63.5,38.7,6.3,26,2,2,0,0,4,0,1,2,2
1,102.22,282,45,0.74,0,34.9,9.3,0.7,26,1,1,0,0,7,0,1,2,4
0,37.6,148,45,0.5,0,49.8,11,0.7,26,1,1,0,0,7,0,1,2,5
0,12.4,240,9,1.24,0.7,39.4,21,12,26,2,2,0,0,0,0,4,2,4
1,53.24,69,60,0,0,3.4,6.7,0,26,2,2,0,0,7,0,1,2,5
0,82.58,586,45,0.25,1,96.1,24.3,2.3,26,2,2,0,0,7,0,2,1,4
1,117.21,339,43,0.5,1,54.2,26.3,4.3,26,1,1,0,0,7,0,4,4,4
1,71.62,368,60,0,2,138.4,39.7,12,26,1,1,0,0,5,0,4,4,4
0,37.19,116,30,0,0,0,0,0,26,1,1,0,0,7,0,3,2,5
1,75.11,374,75,0,0.3,30.8,9.7,0,26,1,1,0,0,6,0,1,4,5
0,37.61,75,38,0,0,0.8,7,1,26,1,1,0,0,6,0,1,4,5
0,59.6,533,50,1.24,0,54.8,19.3,2.3,26,1,1,0,0,7,0,1,2,1
1,156.87,1392,160,1.24,0,184.9,41,12,26,1,1,0,0,7,0,1,2,5
0,15.56,79,10,0,0,35,0.7,0.7,26,2,2,0,0,5,0,1,4,4
0,64.95,411,22,1.24,3,273,19.7,12,26,1,1,0,0,0,0,1,4,4
0,92,660,61,0,0,111.8,28.3,7,26,2,2,0,0,7,0,3,2,4
1,44.2,196,40,0,0,7.6,2,0,26,1,1,0,0,5,0,1,4,4
1,50.09,1114,70,0,0.3,454.8,34,12,26,1,1,0,0,1,0,3,4,4
0,118.5,185,120,1.24,0,37,22.3,7.7,26,2,2,0,0,7,0,1,2,5
0,84.05,647,50,1.24,0,63.8,22.7,0.7,26,1,1,0,0,7,0,1,1,4
0,80.3,2445,75,0.25,0,665.2,41,12,26,2,2,0,0,0,0,3,4,4
0,60.48,514,50,0.25,0,228.8,16.7,7,26,2,2,0,0,7,0,1,1,5
0,89.94,169,95,0,0,22.5,28.7,9,26,2,2,0,0,7,0,1,1,5
0,102.47,1155,110,0,0,333.9,34.7,11,26,2,2,0,0,7,0,1,2,5
0,17.14,0,17,0,0,0,0,0,26,1,1,0,0,5,0,1,2,5
1,39.92,28,47,0.25,0,0.1,9.7,0,26,1,1,0,0,0,0,1,4,4
0,28.75,96,30,0,0,3.8,1.7,0.7,26,1,1,0,0,4,0,1,2,5
0,45.85,400,18,1.24,0,128.9,24.7,12,26,2,2,0,0,7,0,1,1,4
0,78.05,410,75,0.99,0,129.7,17.3,0.3,26,1,1,0,0,0,0,1,4,4
1,79.56,565,40,0,0,75.5,41,4.7,26,1,1,0,0,6,0,1,2,4
0,77.34,644,78,0,0.7,88.1,19.7,12,26,2,1,0,0,6,0,1,4,4
1,36.97,84,10,0,0.3,0,0.3,0,26,1,1,0,0,6,0,4,4,4
0,51.99,353,53,1.24,0,70.2,29,0.7,26,1,1,0,0,7,0,1,2,4
0,65.11,629,45,0.25,0,124.5,41,1.3,26,2,2,0,0,3,0,3,2,2
0,34.26,68,40,0,0,9.3,2.3,3.7,26,1,1,0,0,4,0,1,4,1
0,20.38,9,30,0,0,0,0.3,0,26,1,1,0,0,5,0,1,4,4
0,52.85,662,57,0.33,0.3,152.3,21,6,26,2,2,0,0,6,0,1,2,4
0,80.39,532,80,1.24,0,120.9,21.3,1.7,26,1,1,0,0,7,0,1,4,5
1,55.04,389,45,0,0,243.8,8.7,1.3,26,1,1,0,0,6,0,1,4,5
0,81.87,600,48,0,2,262.3,4,1,26,1,1,0,0,6,0,1,2,4
0,46.54,607,45,0,0,251.2,20,12,26,2,2,0,0,7,0,4,2,4
0,90.72,760,95,0.25,0,276,41,12,26,2,2,0,0,6,0,1,4,5
0,40.35,78,50,0,0,0,0,0,26,1,1,0,0,3,0,4,3,4
0,32.36,144,30,0,0,4.4,1.7,0,26,1,1,0,0,7,0,1,4,4
1,99.48,730,60,1.24,0,9.3,3,0,26,1,1,0,0,5,0,2,3,4
0,74.44,392,50,0.99,0,12.3,4,0,26,2,1,0,0,0,0,3,4,4
0,32.23,124,30,0.25,0,15.5,11,0.7,26,1,1,0,0,3,0,4,4,4
0,131.07,238,12,0.74,0,8.1,18,2.3,26,1,1,0,0,7,0,1,2,4
1,37.02,295,30,0.5,0,65,21,3.7,26,1,1,0,0,6,0,1,4,4
0,30.34,28,40,0.25,0,4.8,2,0,26,1,1,0,0,0,0,1,3,4
0,73.19,611,64,1.24,0.7,248.2,19.3,7.3,26,1,1,0,0,7,0,1,1,5
0,66.29,368,60,1.24,0,30.6,21.7,2.7,26,2,2,0,0,7,0,1,2,5
0,35.19,623,45,0,3.3,17.2,24,2.7,26,1,1,0,0,2,0,3,4,4
0,218.86,1428,120,1.24,0,169.6,41,12,26,2,2,0,0,3,0,3,4,4
0,144.56,2509,59,1.24,5,1489.6,41,12,26,1,1,0,0,0,0,4,2,4
0,60.55,83,25,0.25,1.3,8.1,3,0,26,1,1,0,0,7,0,1,2,1
0,73.47,626,50,1.24,1,293.4,11.3,8,26,2,2,0,0,3,0,3,4,4
1,11.62,1,11,0,0.7,0,0.7,0,26,2,2,0,0,7,0,2,2,5
0,127.93,934,67,1.24,14.3,234.7,12,0,26,1,1,0,0,0,0,4,2,4
0,46.75,167,45,0,1,65.8,13.3,0,26,1,1,0,0,7,0,4,4,4
0,61.88,586,50,0.25,3.3,97.6,41,12,26,2,2,0,0,0,0,1,4,4
0,10.56,24,10,0.25,0,0.3,0.3,0,26,2,2,0,0,7,0,1,2,5
0,50.6,311,50,0,0,71.5,41,12,26,2,2,0,0,7,0,1,2,4
0,98.16,1152,90,1.24,0,166.1,41,6,26,1,1,0,0,0,0,1,4,4
0,30.19,39,30,0,0,0,0,0,26,1,1,0,0,7,0,3,2,4
0,105.57,815,70,1.24,0.7,316.7,29,9,26,1,1,0,0,7,0,1,4,5
0,222.69,1563,64,1.24,19.3,261.3,41,5.7,26,1,1,0,0,4,0,3,4,4
0,83.46,785,75,1.24,0,0,0,0,26,1,1,0,0,6,0,1,2,5
1,60,0,60,0,0,0,0,0,26,1,1,0,0,7,0,3,2,4
0,208.28,3626,105,0.25,0,0,0,0,26,1,1,0,0,5,0,1,4,4
1,66.39,490,55,0.25,1.3,162.1,19.3,1.7,26,1,1,0,0,7,0,1,4,5
0,127.59,1179,70,0,0,261.5,41,12,26,2,2,0,0,6,0,1,4,4
0,31.41,70,30,0,0,21.2,4,0,26,1,1,0,0,3,0,1,4,5
0,120.42,1298,41,0,5.3,376.2,41,12,26,1,1,0,0,1,0,4,4,4
0,35.24,892,45,0.25,3,208.8,8.3,2,26,1,1,0,0,6,0,1,2,4
1,39.99,0,50,0,0,0,0,0,26,1,1,0,0,5,0,4,4,4
0,191.79,615,50,0,9,60.3,34.3,7,26,2,1,0,0,4,0,3,2,2
0,36.39,944,45,0,6.7,11.2,4.7,0,26,1,1,0,0,7,0,1,2,5
0,80.05,1288,75,0,5.3,455,41,12,26,2,2,0,0,7,0,3,4,5
0,85.17,881,75,1.24,6.7,263.2,36.3,1.7,26,1,1,0,0,6,0,1,4,5
1,74.89,648,70,0.5,0,111.9,41,12,26,1,1,0,0,7,0,4,1,5
0,150.5,817,40,0,0,85.1,28.7,7,26,2,2,0,0,5,0,1,4,4
0,75.67,274,75,0,0,63.2,25.3,12,26,1,1,0,0,7,0,3,4,5
0,29.99,107,40,0,0,1.9,2.7,0,26,1,1,0,0,7,0,1,2,5
1,143.91,1996,75,1.24,1.7,440.6,41,12,26,2,2,0,0,0,0,1,2,4
0,31.57,122,17,0,0,0.3,0,0,26,1,1,0,0,6,0,1,4,4
1,38.13,138,30,0,0,0.2,2.7,0,26,1,1,0,0,7,0,1,2,4
0,32.89,46,37,0,0,3.9,3,0.3,26,1,1,0,0,4,0,1,1,4
0,132.46,1148,105,1.24,10.7,358.9,41,12,26,2,2,0,0,7,0,3,4,5
0,50.07,2,44,0,0,0,0.3,0,26,1,1,0,0,6,0,4,4,5
0,60.19,939,70,1.24,20,328.7,26.3,6.7,26,1,1,0,0,2,0,1,4,4
0,82.01,811,48,0.5,0,164.2,15,11.3,26,1,1,0,0,6,0,3,4,4
1,46.85,564,41,0,0,30.9,9,0.3,26,1,1,0,0,4,0,1,1,5
1,27.98,49,17,0.25,0,6.6,3.3,0,26,1,1,0,0,7,0,1,2,5
1,178.4,2433,86,1.24,0,914.8,41,12,26,1,1,0,0,6,0,1,3,4
0,177.48,1938,75,0,0,810.3,13.3,12,26,1,1,0,0,2,0,4,4,5
1,29.99,70,30,0,0,11.3,0,0,26,1,1,0,0,6,0,1,2,5
1,31.02,2,40,0,0,0,0,0,26,1,1,0,0,7,0,1,1,5
1,50.99,904,60,0.25,1.3,306.1,41,7.7,26,2,2,0,0,0,0,3,4,4
0,34.19,280,36,0,0,87,8,0.7,26,2,1,0,0,7,0,3,1,5
0,42.44,121,40,0,0,11.1,7,0.7,26,2,1,0,0,0,0,1,1,4
0,73.45,559,50,0.5,0.3,107.1,28.3,3,26,1,1,0,0,7,0,1,2,4
1,30.86,114,25,0.74,0,9.4,0,0,26,1,1,0,0,4,0,1,4,4
1,36.88,148,30,0.5,0,23.5,16,0,26,1,1,0,0,7,0,1,2,5
0,35.24,421,45,0.25,6.7,18.5,27.3,3.3,26,2,2,0,0,0,0,2,4,4
1,26.94,20,25,0,0,0,0,0,26,1,1,0,0,7,0,1,4,4
1,71.5,246,75,0.25,0,72.5,10.7,1.7,26,2,2,0,0,0,0,1,4,4
1,51.22,114,50,0.74,0,6.8,1,0.3,26,1,1,0,0,5,0,1,4,4
0,33.52,9,30,0,0,0,0,0,26,1,1,0,0,2,0,1,4,4
0,10.1,19,10,0,0,4.3,1,0,26,1,1,0,0,7,0,1,2,4
0,17.14,11,17,0,0,0.2,0,0,26,1,1,0,0,6,0,1,1,4
0,28.89,181,15,0,0,40.4,6,0,26,1,1,0,0,7,0,1,2,4
0,31.48,96,30,1.24,0,28,11.7,12,26,2,2,0,0,6,0,1,2,4
0,17.62,28,17,0,0,5.9,0.3,0,26,2,2,0,0,7,0,1,2,5
0,32.81,36,32,0.25,0,0.9,6,0.3,26,2,2,0,0,7,0,1,2,4
0,30,19,30,0,0,3.9,4.3,0,26,1,1,0,0,6,0,1,2,4
0,64.17,324,30,0,0.7,58,19.3,2.7,26,2,2,0,0,7,0,3,2,2
0,160.95,1368,77,1.24,2.7,446.3,41,12,26,2,2,0,0,7,0,1,4,4
1,29.99,25,30,0,0,0,0.7,0,26,1,1,0,0,6,0,1,2,5
1,88.5,203,88,0.5,0,47.6,13,0,26,2,1,0,0,4,0,3,4,4
1,258.39,3459,150,0.25,0.7,776.6,41,12,26,1,1,0,0,7,0,1,4,4
1,30.82,183,30,0,0,21.5,1.7,0.7,26,2,1,0,0,2,0,1,4,4
0,291.26,5053,210,1.24,2,1820.3,41,12,26,2,1,0,0,3,0,1,4,4
1,49.4,321,30,0,1.3,76.6,8,2,26,2,2,0,0,7,0,1,4,4
1,68.83,424,80,0.5,1.3,77.2,39.3,12,26,2,2,0,0,7,0,3,4,4
0,94.85,1444,85,1.24,0.3,313.9,41,12,26,2,2,0,0,0,0,4,2,4
1,87.73,1274,80,1.24,0.7,464.4,36.3,6.7,26,1,1,0,0,1,0,4,2,4
1,107.61,238,60,0.5,0,41.5,10.7,0,26,2,2,0,0,1,0,1,4,4
0,112.58,797,120,0.5,0,233,25.3,3.7,26,1,1,0,0,6,0,3,2,5
0,63.12,1070,45,0,0.3,279.1,41,2.7,26,2,2,0,0,7,0,1,4,4
0,46.25,732,45,0,1.3,181.4,12.7,11.7,26,2,2,0,0,6,0,4,4,4
1,30,12,30,0,1,1.6,1.7,0.3,26,1,1,0,0,7,0,1,3,4
0,68.42,638,32,1.24,0,103.4,24,4.7,26,2,2,0,0,7,0,1,2,5
0,54.62,308,45,0.5,0,76.2,12,0,26,1,1,0,0,5,0,1,1,5
1,39.79,236,36,0.74,0,18.8,19.7,0.3,26,1,1,0,0,7,0,1,4,5
0,24.99,33,25,0,0,0,0,0,26,1,1,0,0,7,0,1,4,4
1,82.79,801,85,1.24,0,163.3,41,6.3,26,1,1,0,0,7,0,4,4,4
0,33.24,24,30,0,0.7,0,0,0,26,2,2,0,0,7,0,3,2,4
0,53.65,322,37,0.99,0,68.2,25.3,5.3,26,2,1,0,0,7,0,3,2,5
0,100.67,1204,85,1.24,0,359,41,12,26,2,1,0,0,7,0,1,3,4
0,86.24,706,95,0,0,180.2,17,12,26,2,2,0,0,6,0,2,4,4
0,65.58,673,60,1.24,0.3,150.8,41,11.7,26,1,1,0,0,7,0,1,4,4
0,46.99,336,25,0,0.3,145.9,18.3,12,26,1,1,0,0,7,0,1,2,5
0,59.99,205,60,0,0.7,5,5.3,1.3,26,1,1,0,0,7,0,4,2,5
0,29.74,106,17,0.25,0,23.7,0.3,0,26,1,1,0,0,0,0,1,2,4
0,43.37,473,32,0.74,0,82,29,2,26,2,2,0,0,7,0,1,2,5
0,31.2,172,30,0.25,0,23.2,4.3,0,26,1,1,0,0,7,0,1,2,4
0,31.05,307,30,0,3.7,44.3,6.7,0.7,26,1,1,0,0,4,0,1,4,4
0,45.18,304,30,0,0,20.6,16,2.7,26,1,1,0,0,7,0,1,1,4
0,148.33,867,68,0.99,0,0,0,0,26,1,1,0,0,7,0,4,2,4
0,30.25,115,30,0.25,0,15.7,0.7,0,26,1,1,0,0,5,0,1,1,4
0,30.87,390,40,0,5.3,81.2,8.3,1,26,1,1,0,0,6,0,1,2,4
0,63.77,277,50,0.99,1.3,80.3,9,1,26,1,1,0,0,2,0,1,1,4
1,33.56,4,40,0,0,0,4,0,26,1,1,0,0,0,0,1,1,4
0,30.24,35,30,0.25,0,1.9,3,0,26,2,1,0,0,6,0,3,2,5
0,84.12,1378,65,1.24,31,189.4,41,12,26,1,1,0,0,5,0,4,4,4
1,105.36,423,30,1.24,0,59,10.7,1.3,26,1,1,0,0,7,0,1,4,4
0,30,21,30,0,0,1,0,0,26,1,1,0,0,6,0,1,2,5
0,146.05,1237,106,0,0.3,298.4,41,12,26,2,2,0,0,0,0,1,2,4
1,144.24,592,54,1.24,0,16.1,2.7,0,26,1,1,0,0,0,0,1,1,4
0,124.2,433,45,0.5,1.3,159.9,28,0.3,26,1,1,0,0,6,0,1,2,4
1,34.51,267,30,1.24,0,5.6,3.7,0,26,2,2,0,0,6,0,1,4,4
0,30.24,190,30,0.25,0,47.2,4.7,0,26,1,1,0,0,4,0,1,1,1
0,84.14,886,75,1.24,0,121.4,41,10.3,26,1,1,0,0,0,0,3,4,4
0,95.58,385,75,1.24,0,82.3,25.7,7.3,26,1,1,0,0,7,0,4,4,4
0,82.74,968,105,0.25,0,328.4,41,12,26,2,2,0,0,3,0,1,4,4
0,81.62,1270,75,0.25,0.7,374.8,41,12,26,1,1,0,0,6,0,4,4,4
0,56.19,1585,60,0.25,16,336.2,41,12,26,2,1,0,0,0,0,3,4,4
0,20.25,1,17,0,0,0,0,0,26,1,1,0,0,6,0,1,2,2
0,50.65,410,50,0,0,184.8,20,9,26,2,1,0,0,6,0,1,2,4
0,55.44,233,50,0,0.7,74.9,9,0.7,26,2,1,0,0,6,0,3,4,4
0,111.95,1080,36,0.74,0,213.8,41,8,26,2,2,0,0,0,0,4,1,4
0,75.91,281,85,0.25,0.3,5.4,30,3.7,26,2,2,0,0,7,0,1,1,4
1,30,0,30,0,0,0,0,0,26,2,2,0,0,7,0,1,4,4
0,31.01,56,30,0.74,0,0.2,3.7,0,26,1,1,0,0,6,0,1,3,2
0,23.05,52,20,0,0,13.6,1,0,26,1,1,0,0,5,0,1,2,5
0,95.31,888,62,1.24,0.3,223.2,41,10.3,26,1,1,0,0,2,0,3,2,5
0,101.3,1286,95,0,1.7,428.3,38,12,26,2,2,0,0,7,0,2,4,4
0,5,0,5,0,0,0,0,0,26,1,1,0,0,6,0,1,1,4
1,52.32,378,50,0.25,0,94.4,18.3,1.7,26,2,1,0,0,4,0,1,4,4
0,51.24,438,50,1.24,0,46.2,23,0.3,26,1,1,0,0,7,0,1,4,5
0,35.48,325,45,0.5,0,83.9,29.7,4.3,26,1,1,0,0,2,0,1,4,4
0,36.29,90,17,0,0,0,0,0,26,2,2,0,0,4,0,1,2,1
0,40.05,553,45,0.5,0,185.8,41,12,26,1,1,0,0,5,0,3,4,4
1,47.96,444,35,0.5,0,157,37,1.3,26,1,1,0,0,0,0,3,4,4
0,96.77,1677,75,1.24,0,503.8,41,8,26,1,1,0,0,3,0,3,4,5
0,108.36,746,74,0.25,0.7,169.7,24,12,26,1,1,0,0,0,0,4,4,4
0,35.09,102,45,0,0,12.4,1.7,0,26,1,1,0,0,6,0,3,2,4
1,59.95,0,60,0,0,0,0,0,26,1,1,0,0,7,0,1,2,4
